"","obsYear","desert","treatmentGroup","simplified_taxa","ndvi","area_km2","ez_taxa","totalObs","stzd_totalObs","stzdTotalObs_rounded"
"856",2010,"San Joaquin","Control","Beetles",0.408463488,26537.13547,"Other",0,0,0
"857",2010,"Sonoran","Burned","Beetles",0.257590618361952,218.8631564,"Other",0,0,0
"858",2010,"Sonoran","Control","Beetles",0.154587191,27788.51104,"Other",0,0,0
"859",2010,"Mojave","Burned","Bees",0.246609619252128,721.5012132,"Other",0,0,0
"860",2010,"Mojave","Control","Bees",0.137270818,73161.42482,"Other",0,0,0
"861",2010,"San Joaquin","Burned","Bees",0.402403124616037,399.4220205,"Other",0,0,0
"862",2010,"San Joaquin","Control","Bees",0.408463488,26537.13547,"Other",0,0,0
"863",2010,"Sonoran","Burned","Bees",0.257590618361952,218.8631564,"Other",0,0,0
"864",2010,"Sonoran","Control","Bees",0.154587191,27788.51104,"Other",0,0,0
"865",2010,"Mojave","Burned","Tortoises",0.246609619252128,721.5012132,"Other",2,2.77199811089659,3
"866",2010,"Mojave","Control","Tortoises",0.137270818,73161.42482,"Other",7,0.0956788364527097,1
"867",2010,"San Joaquin","Burned","Tortoises",0.402403124616037,399.4220205,"Other",0,0,0
"868",2010,"San Joaquin","Control","Tortoises",0.408463488,26537.13547,"Other",0,0,0
"869",2010,"Sonoran","Burned","Tortoises",0.257590618361952,218.8631564,"Other",0,0,0
"870",2010,"Sonoran","Control","Tortoises",0.154587191,27788.51104,"Other",0,0,0
"871",2010,"Mojave","Burned","Butterflies & Moths",0.246609619252128,721.5012132,"Other",1,1.3859990554483,2
"872",2010,"Mojave","Control","Butterflies & Moths",0.137270818,73161.42482,"Other",0,0,0
"873",2010,"San Joaquin","Burned","Butterflies & Moths",0.402403124616037,399.4220205,"Other",0,0,0
"874",2010,"San Joaquin","Control","Butterflies & Moths",0.408463488,26537.13547,"Other",0,0,0
"875",2010,"Sonoran","Burned","Butterflies & Moths",0.257590618361952,218.8631564,"Other",0,0,0
"876",2010,"Sonoran","Control","Butterflies & Moths",0.154587191,27788.51104,"Other",0,0,0
"877",2010,"Mojave","Burned","Frogs and Toads",0.246609619252128,721.5012132,"Other",0,0,0
"878",2010,"Mojave","Control","Frogs and Toads",0.137270818,73161.42482,"Other",0,0,0
"879",2010,"San Joaquin","Burned","Frogs and Toads",0.402403124616037,399.4220205,"Other",0,0,0
"880",2010,"San Joaquin","Control","Frogs and Toads",0.408463488,26537.13547,"Other",0,0,0
"881",2010,"Sonoran","Burned","Frogs and Toads",0.257590618361952,218.8631564,"Other",0,0,0
"882",2010,"Sonoran","Control","Frogs and Toads",0.154587191,27788.51104,"Other",0,0,0
"883",2010,"Mojave","Burned","Salamanders",0.246609619252128,721.5012132,"Other",0,0,0
"884",2010,"Mojave","Control","Salamanders",0.137270818,73161.42482,"Other",0,0,0
"885",2010,"San Joaquin","Burned","Salamanders",0.402403124616037,399.4220205,"Other",0,0,0
"886",2010,"San Joaquin","Control","Salamanders",0.408463488,26537.13547,"Other",0,0,0
"887",2010,"Sonoran","Burned","Salamanders",0.257590618361952,218.8631564,"Other",0,0,0
"888",2010,"Sonoran","Control","Salamanders",0.154587191,27788.51104,"Other",0,0,0
"889",2010,"Mojave","Burned","Lizards and Geckos",0.246609619252128,721.5012132,"Other",0,0,0
"890",2010,"Mojave","Control","Lizards and Geckos",0.137270818,73161.42482,"Other",0,0,0
"891",2010,"San Joaquin","Burned","Lizards and Geckos",0.402403124616037,399.4220205,"Other",0,0,0
"892",2010,"San Joaquin","Control","Lizards and Geckos",0.408463488,26537.13547,"Other",1,0.0376830423589046,1
"893",2010,"Sonoran","Burned","Lizards and Geckos",0.257590618361952,218.8631564,"Other",0,0,0
"894",2010,"Sonoran","Control","Lizards and Geckos",0.154587191,27788.51104,"Other",0,0,0
"895",2010,"Mojave","Burned","Small Mammals",0.246609619252128,721.5012132,"Other",0,0,0
"896",2010,"Mojave","Control","Small Mammals",0.137270818,73161.42482,"Other",0,0,0
"897",2010,"San Joaquin","Burned","Small Mammals",0.402403124616037,399.4220205,"Other",0,0,0
"898",2010,"San Joaquin","Control","Small Mammals",0.408463488,26537.13547,"Other",4,0.150732169435618,1
"899",2010,"Sonoran","Burned","Small Mammals",0.257590618361952,218.8631564,"Other",0,0,0
"900",2010,"Sonoran","Control","Small Mammals",0.154587191,27788.51104,"Other",0,0,0
"901",2010,"Mojave","Burned","Birds:Raptors",0.246609619252128,721.5012132,"Aves",4,5.54399622179319,6
"902",2010,"Mojave","Control","Birds:Raptors",0.137270818,73161.42482,"Aves",99,1.35317211554547,2
"903",2010,"San Joaquin","Burned","Birds:Raptors",0.402403124616037,399.4220205,"Aves",1,2.50361759912033,3
"904",2010,"San Joaquin","Control","Birds:Raptors",0.408463488,26537.13547,"Aves",863,32.5204655557347,33
"905",2010,"Sonoran","Burned","Birds:Raptors",0.257590618361952,218.8631564,"Aves",1,4.56906505621428,5
"906",2010,"Sonoran","Control","Birds:Raptors",0.154587191,27788.51104,"Aves",316,11.3716060405372,12
"907",2010,"Mojave","Burned","Birds:Passerines",0.246609619252128,721.5012132,"Aves",870,1205.81917824002,1206
"908",2010,"Mojave","Control","Birds:Passerines",0.137270818,73161.42482,"Aves",8484,115.962749780684,116
"909",2010,"San Joaquin","Burned","Birds:Passerines",0.402403124616037,399.4220205,"Aves",2,5.00723519824065,6
"910",2010,"San Joaquin","Control","Birds:Passerines",0.408463488,26537.13547,"Aves",43222,1628.73645683657,1629
"911",2010,"Sonoran","Burned","Birds:Passerines",0.257590618361952,218.8631564,"Aves",0,0,0
"912",2010,"Sonoran","Control","Birds:Passerines",0.154587191,27788.51104,"Aves",595,21.4117265636698,22
"913",2010,"Mojave","Burned","Birds:Woodpeckers",0.246609619252128,721.5012132,"Aves",6,8.31599433268978,9
"914",2010,"Mojave","Control","Birds:Woodpeckers",0.137270818,73161.42482,"Aves",1,0.01366840520753,1
"915",2010,"San Joaquin","Burned","Birds:Woodpeckers",0.402403124616037,399.4220205,"Aves",0,0,0
"916",2010,"San Joaquin","Control","Birds:Woodpeckers",0.408463488,26537.13547,"Aves",0,0,0
"917",2010,"Sonoran","Burned","Birds:Woodpeckers",0.257590618361952,218.8631564,"Aves",1,4.56906505621428,5
"918",2010,"Sonoran","Control","Birds:Woodpeckers",0.154587191,27788.51104,"Aves",365,13.1349246987218,14
"919",2010,"Mojave","Burned","Birds:Rails and Geese",0.246609619252128,721.5012132,"Aves",0,0,0
"920",2010,"Mojave","Control","Birds:Rails and Geese",0.137270818,73161.42482,"Aves",0,0,0
"921",2010,"San Joaquin","Burned","Birds:Rails and Geese",0.402403124616037,399.4220205,"Aves",0,0,0
"922",2010,"San Joaquin","Control","Birds:Rails and Geese",0.408463488,26537.13547,"Aves",0,0,0
"923",2010,"Sonoran","Burned","Birds:Rails and Geese",0.257590618361952,218.8631564,"Aves",1,4.56906505621428,5
"924",2010,"Sonoran","Control","Birds:Rails and Geese",0.154587191,27788.51104,"Aves",1,0.0359860950649913,1
"925",2011,"Mojave","Burned","Large Mammals",0.246315005389494,721.5012132,"Other",0,0,0
"926",2011,"Mojave","Control","Large Mammals",0.141780138,73161.42482,"Other",2,0.0273368104150599,1
"927",2011,"San Joaquin","Burned","Large Mammals",0.363193248612118,399.4220205,"Other",0,0,0
"928",2011,"San Joaquin","Control","Large Mammals",0.397013241,26537.13547,"Other",0,0,0
"929",2011,"Sonoran","Burned","Large Mammals",0.264558287651502,218.8631564,"Other",0,0,0
"930",2011,"Sonoran","Control","Large Mammals",0.146383721,27788.51104,"Other",1,0.0359860950649913,1
"931",2011,"Mojave","Burned","Aquatic",0.246315005389494,721.5012132,"Other",0,0,0
"932",2011,"Mojave","Control","Aquatic",0.141780138,73161.42482,"Other",0,0,0
"933",2011,"San Joaquin","Burned","Aquatic",0.363193248612118,399.4220205,"Other",0,0,0
"934",2011,"San Joaquin","Control","Aquatic",0.397013241,26537.13547,"Other",0,0,0
"935",2011,"Sonoran","Burned","Aquatic",0.264558287651502,218.8631564,"Other",0,0,0
"936",2011,"Sonoran","Control","Aquatic",0.146383721,27788.51104,"Other",1,0.0359860950649913,1
"937",2011,"Mojave","Burned","Beetles",0.246315005389494,721.5012132,"Other",0,0,0
"938",2011,"Mojave","Control","Beetles",0.141780138,73161.42482,"Other",0,0,0
"939",2011,"San Joaquin","Burned","Beetles",0.363193248612118,399.4220205,"Other",0,0,0
"940",2011,"San Joaquin","Control","Beetles",0.397013241,26537.13547,"Other",0,0,0
"941",2011,"Sonoran","Burned","Beetles",0.264558287651502,218.8631564,"Other",0,0,0
"942",2011,"Sonoran","Control","Beetles",0.146383721,27788.51104,"Other",0,0,0
"943",2011,"Mojave","Burned","Bees",0.246315005389494,721.5012132,"Other",0,0,0
"944",2011,"Mojave","Control","Bees",0.141780138,73161.42482,"Other",0,0,0
"945",2011,"San Joaquin","Burned","Bees",0.363193248612118,399.4220205,"Other",0,0,0
"946",2011,"San Joaquin","Control","Bees",0.397013241,26537.13547,"Other",0,0,0
"947",2011,"Sonoran","Burned","Bees",0.264558287651502,218.8631564,"Other",0,0,0
"948",2011,"Sonoran","Control","Bees",0.146383721,27788.51104,"Other",0,0,0
"949",2011,"Mojave","Burned","Tortoises",0.246315005389494,721.5012132,"Other",1,1.3859990554483,2
"950",2011,"Mojave","Control","Tortoises",0.141780138,73161.42482,"Other",7,0.0956788364527097,1
"951",2011,"San Joaquin","Burned","Tortoises",0.363193248612118,399.4220205,"Other",0,0,0
"952",2011,"San Joaquin","Control","Tortoises",0.397013241,26537.13547,"Other",0,0,0
"953",2011,"Sonoran","Burned","Tortoises",0.264558287651502,218.8631564,"Other",0,0,0
"954",2011,"Sonoran","Control","Tortoises",0.146383721,27788.51104,"Other",2,0.0719721901299826,1
"955",2011,"Mojave","Burned","Butterflies & Moths",0.246315005389494,721.5012132,"Other",0,0,0
"956",2011,"Mojave","Control","Butterflies & Moths",0.141780138,73161.42482,"Other",1,0.01366840520753,1
"957",2011,"San Joaquin","Burned","Butterflies & Moths",0.363193248612118,399.4220205,"Other",0,0,0
"958",2011,"San Joaquin","Control","Butterflies & Moths",0.397013241,26537.13547,"Other",0,0,0
"959",2011,"Sonoran","Burned","Butterflies & Moths",0.264558287651502,218.8631564,"Other",0,0,0
"960",2011,"Sonoran","Control","Butterflies & Moths",0.146383721,27788.51104,"Other",0,0,0
"961",2011,"Mojave","Burned","Frogs and Toads",0.246315005389494,721.5012132,"Other",0,0,0
"962",2011,"Mojave","Control","Frogs and Toads",0.141780138,73161.42482,"Other",0,0,0
"963",2011,"San Joaquin","Burned","Frogs and Toads",0.363193248612118,399.4220205,"Other",0,0,0
"964",2011,"San Joaquin","Control","Frogs and Toads",0.397013241,26537.13547,"Other",0,0,0
"965",2011,"Sonoran","Burned","Frogs and Toads",0.264558287651502,218.8631564,"Other",0,0,0
"966",2011,"Sonoran","Control","Frogs and Toads",0.146383721,27788.51104,"Other",0,0,0
"967",2011,"Mojave","Burned","Salamanders",0.246315005389494,721.5012132,"Other",0,0,0
"968",2011,"Mojave","Control","Salamanders",0.141780138,73161.42482,"Other",0,0,0
"969",2011,"San Joaquin","Burned","Salamanders",0.363193248612118,399.4220205,"Other",0,0,0
"970",2011,"San Joaquin","Control","Salamanders",0.397013241,26537.13547,"Other",0,0,0
"971",2011,"Sonoran","Burned","Salamanders",0.264558287651502,218.8631564,"Other",0,0,0
"972",2011,"Sonoran","Control","Salamanders",0.146383721,27788.51104,"Other",0,0,0
"973",2011,"Mojave","Burned","Lizards and Geckos",0.246315005389494,721.5012132,"Other",0,0,0
"974",2011,"Mojave","Control","Lizards and Geckos",0.141780138,73161.42482,"Other",0,0,0
"975",2011,"San Joaquin","Burned","Lizards and Geckos",0.363193248612118,399.4220205,"Other",0,0,0
"976",2011,"San Joaquin","Control","Lizards and Geckos",0.397013241,26537.13547,"Other",1,0.0376830423589046,1
"977",2011,"Sonoran","Burned","Lizards and Geckos",0.264558287651502,218.8631564,"Other",0,0,0
"978",2011,"Sonoran","Control","Lizards and Geckos",0.146383721,27788.51104,"Other",1,0.0359860950649913,1
"979",2011,"Mojave","Burned","Small Mammals",0.246315005389494,721.5012132,"Other",0,0,0
"980",2011,"Mojave","Control","Small Mammals",0.141780138,73161.42482,"Other",0,0,0
"981",2011,"San Joaquin","Burned","Small Mammals",0.363193248612118,399.4220205,"Other",0,0,0
"982",2011,"San Joaquin","Control","Small Mammals",0.397013241,26537.13547,"Other",2,0.0753660847178092,1
"983",2011,"Sonoran","Burned","Small Mammals",0.264558287651502,218.8631564,"Other",0,0,0
"984",2011,"Sonoran","Control","Small Mammals",0.146383721,27788.51104,"Other",0,0,0
"985",2011,"Mojave","Burned","Birds:Raptors",0.246315005389494,721.5012132,"Aves",0,0,0
"986",2011,"Mojave","Control","Birds:Raptors",0.141780138,73161.42482,"Aves",233,3.18473841335448,4
"987",2011,"San Joaquin","Burned","Birds:Raptors",0.363193248612118,399.4220205,"Aves",1,2.50361759912033,3
"988",2011,"San Joaquin","Control","Birds:Raptors",0.397013241,26537.13547,"Aves",1916,72.2007091596612,73
"989",2011,"Sonoran","Burned","Birds:Raptors",0.264558287651502,218.8631564,"Aves",0,0,0
"990",2011,"Sonoran","Control","Birds:Raptors",0.146383721,27788.51104,"Aves",260,9.35638471689773,10
"991",2011,"Mojave","Burned","Birds:Passerines",0.246315005389494,721.5012132,"Aves",156,216.215852649934,217
"992",2011,"Mojave","Control","Birds:Passerines",0.141780138,73161.42482,"Aves",3899,53.2931119041593,54
"993",2011,"San Joaquin","Burned","Birds:Passerines",0.363193248612118,399.4220205,"Aves",11,27.5397935903236,28
"994",2011,"San Joaquin","Control","Birds:Passerines",0.397013241,26537.13547,"Aves",28795,1085.08320472466,1086
"995",2011,"Sonoran","Burned","Birds:Passerines",0.264558287651502,218.8631564,"Aves",1,4.56906505621428,5
"996",2011,"Sonoran","Control","Birds:Passerines",0.146383721,27788.51104,"Aves",852,30.6601529953726,31
"997",2011,"Mojave","Burned","Birds:Woodpeckers",0.246315005389494,721.5012132,"Aves",1,1.3859990554483,2
"998",2011,"Mojave","Control","Birds:Woodpeckers",0.141780138,73161.42482,"Aves",5,0.0683420260376498,1
"999",2011,"San Joaquin","Burned","Birds:Woodpeckers",0.363193248612118,399.4220205,"Aves",0,0,0
"1000",2011,"San Joaquin","Control","Birds:Woodpeckers",0.397013241,26537.13547,"Aves",0,0,0
"1001",2011,"Sonoran","Burned","Birds:Woodpeckers",0.264558287651502,218.8631564,"Aves",4,18.2762602248571,19
"1002",2011,"Sonoran","Control","Birds:Woodpeckers",0.146383721,27788.51104,"Aves",357,12.8470359382019,13
"1003",2011,"Mojave","Burned","Birds:Rails and Geese",0.246315005389494,721.5012132,"Aves",0,0,0
"1004",2011,"Mojave","Control","Birds:Rails and Geese",0.141780138,73161.42482,"Aves",0,0,0
"1005",2011,"San Joaquin","Burned","Birds:Rails and Geese",0.363193248612118,399.4220205,"Aves",0,0,0
"1006",2011,"San Joaquin","Control","Birds:Rails and Geese",0.397013241,26537.13547,"Aves",0,0,0
"1007",2011,"Sonoran","Burned","Birds:Rails and Geese",0.264558287651502,218.8631564,"Aves",0,0,0
"1008",2011,"Sonoran","Control","Birds:Rails and Geese",0.146383721,27788.51104,"Aves",0,0,0
"1009",2012,"Mojave","Burned","Large Mammals",0.223241474078764,721.5012132,"Other",1,1.3859990554483,2
"1010",2012,"Mojave","Control","Large Mammals",0.114092707,73161.42482,"Other",6,0.0820104312451798,1
"1011",2012,"San Joaquin","Burned","Large Mammals",0.282864522495036,399.4220205,"Other",0,0,0
"1012",2012,"San Joaquin","Control","Large Mammals",0.339940647,26537.13547,"Other",0,0,0
"1013",2012,"Sonoran","Burned","Large Mammals",0.224113807586349,218.8631564,"Other",2,9.13813011242855,10
"1014",2012,"Sonoran","Control","Large Mammals",0.140788474,27788.51104,"Other",5,0.179930475324956,1
"1015",2012,"Mojave","Burned","Aquatic",0.223241474078764,721.5012132,"Other",0,0,0
"1016",2012,"Mojave","Control","Aquatic",0.114092707,73161.42482,"Other",0,0,0
"1017",2012,"San Joaquin","Burned","Aquatic",0.282864522495036,399.4220205,"Other",0,0,0
"1018",2012,"San Joaquin","Control","Aquatic",0.339940647,26537.13547,"Other",0,0,0
"1019",2012,"Sonoran","Burned","Aquatic",0.224113807586349,218.8631564,"Other",0,0,0
"1020",2012,"Sonoran","Control","Aquatic",0.140788474,27788.51104,"Other",0,0,0
"1021",2012,"Mojave","Burned","Beetles",0.223241474078764,721.5012132,"Other",0,0,0
"1022",2012,"Mojave","Control","Beetles",0.114092707,73161.42482,"Other",0,0,0
"1023",2012,"San Joaquin","Burned","Beetles",0.282864522495036,399.4220205,"Other",0,0,0
"1024",2012,"San Joaquin","Control","Beetles",0.339940647,26537.13547,"Other",0,0,0
"1025",2012,"Sonoran","Burned","Beetles",0.224113807586349,218.8631564,"Other",0,0,0
"1026",2012,"Sonoran","Control","Beetles",0.140788474,27788.51104,"Other",0,0,0
"1027",2012,"Mojave","Burned","Bees",0.223241474078764,721.5012132,"Other",0,0,0
"1028",2012,"Mojave","Control","Bees",0.114092707,73161.42482,"Other",0,0,0
"1029",2012,"San Joaquin","Burned","Bees",0.282864522495036,399.4220205,"Other",0,0,0
"1030",2012,"San Joaquin","Control","Bees",0.339940647,26537.13547,"Other",0,0,0
"1031",2012,"Sonoran","Burned","Bees",0.224113807586349,218.8631564,"Other",0,0,0
"1032",2012,"Sonoran","Control","Bees",0.140788474,27788.51104,"Other",0,0,0
"1033",2012,"Mojave","Burned","Tortoises",0.223241474078764,721.5012132,"Other",0,0,0
"1034",2012,"Mojave","Control","Tortoises",0.114092707,73161.42482,"Other",7,0.0956788364527097,1
"1035",2012,"San Joaquin","Burned","Tortoises",0.282864522495036,399.4220205,"Other",0,0,0
"1036",2012,"San Joaquin","Control","Tortoises",0.339940647,26537.13547,"Other",0,0,0
"1037",2012,"Sonoran","Burned","Tortoises",0.224113807586349,218.8631564,"Other",0,0,0
"1038",2012,"Sonoran","Control","Tortoises",0.140788474,27788.51104,"Other",2,0.0719721901299826,1
"1039",2012,"Mojave","Burned","Butterflies & Moths",0.223241474078764,721.5012132,"Other",0,0,0
"1040",2012,"Mojave","Control","Butterflies & Moths",0.114092707,73161.42482,"Other",2,0.0273368104150599,1
"1041",2012,"San Joaquin","Burned","Butterflies & Moths",0.282864522495036,399.4220205,"Other",0,0,0
"1042",2012,"San Joaquin","Control","Butterflies & Moths",0.339940647,26537.13547,"Other",1,0.0376830423589046,1
"1043",2012,"Sonoran","Burned","Butterflies & Moths",0.224113807586349,218.8631564,"Other",0,0,0
"1044",2012,"Sonoran","Control","Butterflies & Moths",0.140788474,27788.51104,"Other",1,0.0359860950649913,1
"1045",2012,"Mojave","Burned","Frogs and Toads",0.223241474078764,721.5012132,"Other",0,0,0
"1046",2012,"Mojave","Control","Frogs and Toads",0.114092707,73161.42482,"Other",0,0,0
"1047",2012,"San Joaquin","Burned","Frogs and Toads",0.282864522495036,399.4220205,"Other",0,0,0
"1048",2012,"San Joaquin","Control","Frogs and Toads",0.339940647,26537.13547,"Other",0,0,0
"1049",2012,"Sonoran","Burned","Frogs and Toads",0.224113807586349,218.8631564,"Other",0,0,0
"1050",2012,"Sonoran","Control","Frogs and Toads",0.140788474,27788.51104,"Other",0,0,0
"1051",2012,"Mojave","Burned","Salamanders",0.223241474078764,721.5012132,"Other",0,0,0
"1052",2012,"Mojave","Control","Salamanders",0.114092707,73161.42482,"Other",0,0,0
"1053",2012,"San Joaquin","Burned","Salamanders",0.282864522495036,399.4220205,"Other",0,0,0
"1054",2012,"San Joaquin","Control","Salamanders",0.339940647,26537.13547,"Other",0,0,0
"1055",2012,"Sonoran","Burned","Salamanders",0.224113807586349,218.8631564,"Other",0,0,0
"1056",2012,"Sonoran","Control","Salamanders",0.140788474,27788.51104,"Other",0,0,0
"1057",2012,"Mojave","Burned","Lizards and Geckos",0.223241474078764,721.5012132,"Other",0,0,0
"1058",2012,"Mojave","Control","Lizards and Geckos",0.114092707,73161.42482,"Other",0,0,0
"1059",2012,"San Joaquin","Burned","Lizards and Geckos",0.282864522495036,399.4220205,"Other",0,0,0
"1060",2012,"San Joaquin","Control","Lizards and Geckos",0.339940647,26537.13547,"Other",3,0.113049127076714,1
"1061",2012,"Sonoran","Burned","Lizards and Geckos",0.224113807586349,218.8631564,"Other",0,0,0
"1062",2012,"Sonoran","Control","Lizards and Geckos",0.140788474,27788.51104,"Other",0,0,0
"1063",2012,"Mojave","Burned","Small Mammals",0.223241474078764,721.5012132,"Other",0,0,0
"1064",2012,"Mojave","Control","Small Mammals",0.114092707,73161.42482,"Other",0,0,0
"1065",2012,"San Joaquin","Burned","Small Mammals",0.282864522495036,399.4220205,"Other",0,0,0
"1066",2012,"San Joaquin","Control","Small Mammals",0.339940647,26537.13547,"Other",3,0.113049127076714,1
"1067",2012,"Sonoran","Burned","Small Mammals",0.224113807586349,218.8631564,"Other",0,0,0
"1068",2012,"Sonoran","Control","Small Mammals",0.140788474,27788.51104,"Other",0,0,0
"1069",2012,"Mojave","Burned","Birds:Raptors",0.223241474078764,721.5012132,"Aves",3,4.15799716634489,5
"1070",2012,"Mojave","Control","Birds:Raptors",0.114092707,73161.42482,"Aves",98,1.33950371033794,2
"1071",2012,"San Joaquin","Burned","Birds:Raptors",0.282864522495036,399.4220205,"Aves",8,20.0289407929626,21
"1072",2012,"San Joaquin","Control","Birds:Raptors",0.339940647,26537.13547,"Aves",1355,51.0605223963157,52
"1073",2012,"Sonoran","Burned","Birds:Raptors",0.224113807586349,218.8631564,"Aves",0,0,0
"1074",2012,"Sonoran","Control","Birds:Raptors",0.140788474,27788.51104,"Aves",1169,42.0677451309748,43
"1075",2012,"Mojave","Burned","Birds:Passerines",0.223241474078764,721.5012132,"Aves",1497,2074.8405860061,2075
"1076",2012,"Mojave","Control","Birds:Passerines",0.114092707,73161.42482,"Aves",3591,49.0832431002401,50
"1077",2012,"San Joaquin","Burned","Birds:Passerines",0.282864522495036,399.4220205,"Aves",2,5.00723519824065,6
"1078",2012,"San Joaquin","Control","Birds:Passerines",0.339940647,26537.13547,"Aves",23787,896.366528591264,897
"1079",2012,"Sonoran","Burned","Birds:Passerines",0.224113807586349,218.8631564,"Aves",0,0,0
"1080",2012,"Sonoran","Control","Birds:Passerines",0.140788474,27788.51104,"Aves",1600,57.5777521039861,58
"1081",2012,"Mojave","Burned","Birds:Woodpeckers",0.223241474078764,721.5012132,"Aves",11,15.2459896099313,16
"1082",2012,"Mojave","Control","Birds:Woodpeckers",0.114092707,73161.42482,"Aves",4,0.0546736208301199,1
"1083",2012,"San Joaquin","Burned","Birds:Woodpeckers",0.282864522495036,399.4220205,"Aves",0,0,0
"1084",2012,"San Joaquin","Control","Birds:Woodpeckers",0.339940647,26537.13547,"Aves",0,0,0
"1085",2012,"Sonoran","Burned","Birds:Woodpeckers",0.224113807586349,218.8631564,"Aves",0,0,0
"1086",2012,"Sonoran","Control","Birds:Woodpeckers",0.140788474,27788.51104,"Aves",341,12.271258417162,13
"1087",2012,"Mojave","Burned","Birds:Rails and Geese",0.223241474078764,721.5012132,"Aves",0,0,0
"1088",2012,"Mojave","Control","Birds:Rails and Geese",0.114092707,73161.42482,"Aves",0,0,0
"1089",2012,"San Joaquin","Burned","Birds:Rails and Geese",0.282864522495036,399.4220205,"Aves",0,0,0
"1090",2012,"San Joaquin","Control","Birds:Rails and Geese",0.339940647,26537.13547,"Aves",0,0,0
"1091",2012,"Sonoran","Burned","Birds:Rails and Geese",0.224113807586349,218.8631564,"Aves",0,0,0
"1092",2012,"Sonoran","Control","Birds:Rails and Geese",0.140788474,27788.51104,"Aves",0,0,0
"1093",2013,"Mojave","Burned","Large Mammals",0.199836310754125,721.5012132,"Other",0,0,0
"1094",2013,"Mojave","Control","Large Mammals",0.109453911,73161.42482,"Other",0,0,0
"1095",2013,"San Joaquin","Burned","Large Mammals",0.311112928024578,399.4220205,"Other",0,0,0
"1096",2013,"San Joaquin","Control","Large Mammals",0.343299971,26537.13547,"Other",0,0,0
"1097",2013,"Sonoran","Burned","Large Mammals",0.207900763140467,218.8631564,"Other",0,0,0
"1098",2013,"Sonoran","Control","Large Mammals",0.142394357,27788.51104,"Other",10,0.359860950649913,1
"1099",2013,"Mojave","Burned","Aquatic",0.199836310754125,721.5012132,"Other",0,0,0
"1100",2013,"Mojave","Control","Aquatic",0.109453911,73161.42482,"Other",0,0,0
"1101",2013,"San Joaquin","Burned","Aquatic",0.311112928024578,399.4220205,"Other",0,0,0
"1102",2013,"San Joaquin","Control","Aquatic",0.343299971,26537.13547,"Other",0,0,0
"1103",2013,"Sonoran","Burned","Aquatic",0.207900763140467,218.8631564,"Other",0,0,0
"1104",2013,"Sonoran","Control","Aquatic",0.142394357,27788.51104,"Other",1,0.0359860950649913,1
"1105",2013,"Mojave","Burned","Beetles",0.199836310754125,721.5012132,"Other",0,0,0
"1106",2013,"Mojave","Control","Beetles",0.109453911,73161.42482,"Other",0,0,0
"1107",2013,"San Joaquin","Burned","Beetles",0.311112928024578,399.4220205,"Other",0,0,0
"1108",2013,"San Joaquin","Control","Beetles",0.343299971,26537.13547,"Other",0,0,0
"1109",2013,"Sonoran","Burned","Beetles",0.207900763140467,218.8631564,"Other",0,0,0
"1110",2013,"Sonoran","Control","Beetles",0.142394357,27788.51104,"Other",0,0,0
"1111",2013,"Mojave","Burned","Bees",0.199836310754125,721.5012132,"Other",0,0,0
"1112",2013,"Mojave","Control","Bees",0.109453911,73161.42482,"Other",0,0,0
"1113",2013,"San Joaquin","Burned","Bees",0.311112928024578,399.4220205,"Other",0,0,0
"1114",2013,"San Joaquin","Control","Bees",0.343299971,26537.13547,"Other",0,0,0
"1115",2013,"Sonoran","Burned","Bees",0.207900763140467,218.8631564,"Other",0,0,0
"1116",2013,"Sonoran","Control","Bees",0.142394357,27788.51104,"Other",0,0,0
"1117",2013,"Mojave","Burned","Tortoises",0.199836310754125,721.5012132,"Other",0,0,0
"1118",2013,"Mojave","Control","Tortoises",0.109453911,73161.42482,"Other",10,0.1366840520753,1
"1119",2013,"San Joaquin","Burned","Tortoises",0.311112928024578,399.4220205,"Other",0,0,0
"1120",2013,"San Joaquin","Control","Tortoises",0.343299971,26537.13547,"Other",0,0,0
"1121",2013,"Sonoran","Burned","Tortoises",0.207900763140467,218.8631564,"Other",0,0,0
"1122",2013,"Sonoran","Control","Tortoises",0.142394357,27788.51104,"Other",2,0.0719721901299826,1
"1123",2013,"Mojave","Burned","Butterflies & Moths",0.199836310754125,721.5012132,"Other",0,0,0
"1124",2013,"Mojave","Control","Butterflies & Moths",0.109453911,73161.42482,"Other",1,0.01366840520753,1
"1125",2013,"San Joaquin","Burned","Butterflies & Moths",0.311112928024578,399.4220205,"Other",0,0,0
"1126",2013,"San Joaquin","Control","Butterflies & Moths",0.343299971,26537.13547,"Other",0,0,0
"1127",2013,"Sonoran","Burned","Butterflies & Moths",0.207900763140467,218.8631564,"Other",0,0,0
"1128",2013,"Sonoran","Control","Butterflies & Moths",0.142394357,27788.51104,"Other",1,0.0359860950649913,1
"1129",2013,"Mojave","Burned","Frogs and Toads",0.199836310754125,721.5012132,"Other",0,0,0
"1130",2013,"Mojave","Control","Frogs and Toads",0.109453911,73161.42482,"Other",0,0,0
"1131",2013,"San Joaquin","Burned","Frogs and Toads",0.311112928024578,399.4220205,"Other",0,0,0
"1132",2013,"San Joaquin","Control","Frogs and Toads",0.343299971,26537.13547,"Other",0,0,0
"1133",2013,"Sonoran","Burned","Frogs and Toads",0.207900763140467,218.8631564,"Other",0,0,0
"1134",2013,"Sonoran","Control","Frogs and Toads",0.142394357,27788.51104,"Other",0,0,0
